year,month,day,day_of_week,date,total_cyclist_injured,total_cyclist_killed,total_motorist_injured,total_motorist_killed,total_pedestrians_injured,total_pedestrians_killed,total_persons_injured,total_persons_killed,total_vehicles_involved,total_collisions,aggressive_driving_road_rage,animals_action,backing_unsafely,driver_inattention_distraction,driver_inexperience,driver_unwell_medical,environmental_defect_failure,failure_to_keep_right,failure_to_yield_right_of_way,following_too_closely,oversized_vehicle,passing_or_lane_usage_improper,pedestrian_bicyclist_other_pedestrian_error_confusion,physical_disability,reaction_to_uninvolved_vehicle,traffic_control_disregarded,turning_improperly,unsafe_speed,vehicle_failure,visual_distraction_obstruction,temp_c,dewp_c,slp_c,visib_c,wdsp_c,mxpsd_c,gust_c,max_c,min_c,prcp_c,sndp_c,fog_c,avg_speed_all,avg_speed_i87
2019,8,18,1,2019-08-18,16,0,160,0,19,0,195,0,928,481,3,2,22,119,8,16,7,0,33,52,0,56,4,0,9,14,10,7,32,10,71.2,69.7,1016.4,4.2,4.0,9.9,,79.0,62.1,0.0,,1,34.073667678534676,0.0
2019,8,19,2,2019-08-19,8,0,146,0,19,0,173,0,1082,563,2,1,33,159,10,9,1,2,40,62,4,73,1,0,10,6,19,4,21,11,73.3,72.1,1015.6,3.5,6.3,9.9,,80.1,68.0,0.0,,1,32.996500103295112,0.0
2019,8,20,3,2019-08-20,21,0,143,0,21,0,185,0,1116,574,1,0,28,190,5,9,2,3,22,55,4,82,4,0,11,7,11,11,26,19,75.5,68.2,1017.0,10.0,6.8,9.9,,82.9,66.9,0.0,,0,33.805269501171743,0.0
2019,8,21,4,2019-08-21,16,0,108,0,27,1,151,1,1016,522,0,1,29,141,13,6,8,1,36,51,6,80,7,0,4,6,8,8,23,8,70.6,68.5,1016.2,8.1,7.2,21.0,26.0,82.9,62.1,,,1,34.479116786241548,0.0
2019,8,22,5,2019-08-22,15,0,126,0,31,0,172,0,1110,587,1,1,34,166,11,8,7,0,39,61,3,73,2,2,8,14,15,6,27,6,74.6,72.8,1011.5,7.2,8.1,13.0,,80.1,66.0,0.0,,1,32.888172308960684,0.0
2019,8,23,6,2019-08-23,19,0,127,0,19,0,165,0,1099,569,5,0,23,161,13,7,7,2,26,67,4,86,3,0,14,7,11,6,25,5,72.0,65.8,1013.2,9.4,7.2,13.0,,80.1,66.9,0.0,,0,32.614581723566978,0.0
2019,8,24,7,2019-08-24,32,0,126,2,18,0,176,2,999,514,2,1,20,157,16,12,1,2,35,57,2,60,8,1,11,12,11,11,24,7,68.3,58.5,1018.7,10.0,12.3,17.1,22.0,75.9,63.0,0.0,,0,33.71733147445331,0.0
2019,8,25,1,2019-08-25,9,0,125,1,19,0,153,1,944,482,4,0,23,154,8,8,2,1,22,42,1,53,1,0,7,5,17,8,20,5,65.5,59.5,1023.9,10.0,13.6,22.9,32.1,72.0,61.0,0.0,,0,34.864107368041793,0.0
2019,8,26,2,2019-08-26,19,1,114,0,23,1,156,2,947,494,0,0,23,146,8,7,4,0,27,40,1,80,2,0,11,8,12,9,28,9,64.3,57.8,1022.1,10.0,13.7,21.0,28.0,71.1,60.1,0.0,,0,35.400168994521181,0.0
2019,8,27,3,2019-08-27,20,0,140,0,21,0,181,0,1015,529,5,2,24,175,6,5,3,0,41,42,3,72,3,0,10,7,10,4,26,8,60.4,54.5,1019.4,10.0,4.7,8.9,,70.0,50.0,0.0,,0,34.7980847126287,0.0
2019,8,28,4,2019-08-28,27,0,163,0,27,0,217,0,1088,553,1,0,24,158,13,8,12,3,40,60,6,67,3,0,12,14,13,8,27,4,65.4,61.6,1015.1,9.2,7.7,20.0,27.0,72.0,50.0,,,0,33.190763839857745,0.0
2019,8,29,5,2019-08-29,19,0,127,0,27,2,173,2,1152,592,3,0,33,182,11,4,3,0,33,61,2,77,4,0,12,6,15,7,31,11,71.0,68.2,1009.4,6.3,9.5,18.1,22.9,75.0,59.0,,,0,32.622209470636889,0.0
2019,8,30,6,2019-08-30,20,0,131,0,28,0,179,0,1221,630,2,0,29,195,13,14,1,1,50,66,3,66,1,0,10,8,11,9,27,12,68.0,63.3,1015.6,9.2,7.9,14.0,,75.0,57.9,0.0,,0,31.877241210686158,0.0
2019,8,31,7,2019-08-31,16,0,141,0,19,0,176,0,968,502,3,1,33,152,10,8,3,0,31,39,1,50,3,0,7,7,13,6,28,10,70.3,60.1,1020.7,9.1,5.3,8.9,,79.0,57.9,0.0,,1,33.838412253401579,0.0
2019,9,1,1,2019-09-01,21,0,135,0,17,0,173,0,937,473,0,1,11,141,9,15,4,0,26,51,4,54,5,0,7,10,10,12,22,9,63.8,56.6,1026.5,10.0,6.9,9.9,,79.0,55.9,0.0,,0,33.108493827160494,0.0
2019,9,2,2,2019-09-02,13,1,94,0,21,1,128,2,856,427,6,1,25,122,4,10,13,0,21,44,1,50,1,0,5,8,14,7,15,5,64.9,60.9,1021.2,10.0,6.4,9.9,,73.0,55.9,0.0,,0,35.329050411522637,0.0
2019,9,3,3,2019-09-03,19,0,142,0,32,0,193,0,1264,652,5,0,28,170,12,7,1,2,51,84,4,80,6,1,13,9,7,13,23,9,70.0,65.8,1016.3,8.9,6.8,13.0,,75.0,57.9,,,1,33.2939202520531,0.0
2019,9,4,4,2019-09-04,23,0,147,0,26,0,196,0,1181,600,1,1,32,173,7,7,2,0,44,65,7,73,2,0,10,14,14,5,33,5,66.6,64.8,1015.1,6.6,7.7,12.0,,77.0,57.9,0.0,,1,33.725725661644155,0.0
2019,9,5,5,2019-09-05,22,0,140,0,24,0,186,0,1213,628,3,0,29,178,17,7,4,0,36,51,6,88,4,0,10,13,9,10,27,10,67.7,60.6,1016.7,9.5,9.7,14.0,19.0,77.0,57.9,,,0,34.182035119431895,0.0
2019,9,6,6,2019-09-06,25,0,100,0,27,0,152,0,1137,591,4,0,25,162,8,8,7,1,33,66,3,70,2,1,9,10,16,11,31,8,59.3,55.0,1016.1,9.1,9.3,17.1,27.0,71.1,54.0,,,0,32.956821759259263,0.0
2019,9,7,7,2019-09-07,19,0,95,0,21,0,135,0,941,489,3,2,28,148,14,10,3,0,29,41,1,51,2,0,11,11,11,18,16,9,62.1,58.3,1003.1,7.4,20.3,33.0,44.1,68.0,54.0,,,0,36.76083441306038,0.0
2019,9,8,1,2019-09-08,24,1,154,0,18,0,196,1,899,462,3,0,29,141,3,24,3,2,29,40,1,49,4,0,9,16,7,6,19,3,66.0,58.0,1014.1,10.0,10.5,14.0,,71.1,59.0,0.0,,0,37.2954425087108,0.0
2019,9,9,2,2019-09-09,20,0,140,1,20,0,180,1,1165,603,5,3,23,167,3,11,3,1,48,64,6,96,1,0,9,13,15,8,25,5,63.9,58.4,1023.2,9.8,4.5,8.9,,72.0,57.0,0.0,,0,34.447678079901216,0.0
2019,9,10,3,2019-09-10,18,0,154,1,30,1,202,2,1170,605,4,0,28,185,6,9,4,2,50,60,5,78,5,0,15,12,16,11,14,8,62.8,57.5,1027.3,10.0,6.2,8.9,,72.0,57.0,0.0,,0,28.434317772402078,0.0
2019,9,11,4,2019-09-11,22,0,143,0,20,0,185,0,1210,624,1,1,29,182,11,6,2,0,37,73,5,81,1,0,15,11,12,8,24,13,68.3,64.1,1022.3,10.0,10.2,15.0,,73.9,57.9,0.0,,0,28.08647311661905,0.0
2019,9,12,5,2019-09-12,26,0,141,1,43,1,210,2,1326,688,5,1,34,213,16,3,11,0,52,54,6,98,8,1,8,7,10,14,30,3,65.4,63.4,1018.9,6.2,11.2,19.0,24.1,73.9,59.0,0.32,,1,27.537565992280392,0.0
2019,9,13,6,2019-09-13,14,0,136,0,32,0,182,0,1339,687,3,0,23,187,15,9,3,2,67,68,6,101,2,0,7,7,14,13,25,7,59.6,50.1,1029.0,10.0,11.8,18.1,25.1,71.1,54.0,0.38,,0,27.408366240149139,0.0
2019,9,14,7,2019-09-14,18,0,108,0,20,0,146,0,948,488,9,2,22,125,10,13,1,0,34,49,3,48,5,0,10,5,15,10,23,8,60.7,54.2,1028.6,10.0,10.4,15.9,,69.1,52.0,0.0,,0,30.359228992203292,0.0
2019,9,15,1,2019-09-15,20,0,149,0,20,1,189,1,1186,604,4,0,34,181,10,16,2,1,43,62,0,71,4,0,14,13,19,9,24,6,68.2,65.3,1020.4,8.8,8.2,12.0,,75.0,52.0,0.02,,0,31.0021403752606,0.0
2019,9,16,2,2019-09-16,20,0,100,1,31,1,151,2,1176,620,1,0,36,175,6,5,1,0,43,60,3,94,7,0,11,12,18,12,18,9,65.4,58.5,1016.8,9.6,7.4,14.0,,75.0,57.0,0.0,,0,34.945074719318619,0.0
2019,9,17,3,2019-09-17,10,0,137,0,35,2,182,2,1217,635,2,1,34,169,11,8,3,2,49,70,10,84,8,1,15,8,21,11,19,9,61.5,53.0,1018.2,10.0,9.2,15.9,20.0,70.0,54.0,0.0,,0,35.886293288212066,0.0
2019,9,18,4,2019-09-18,23,0,114,0,36,0,173,0,1163,605,4,1,32,171,11,5,2,1,50,67,6,72,4,0,16,12,16,5,19,10,56.0,48.7,1022.6,9.9,11.3,21.0,27.0,68.0,51.1,0.0,,0,34.335700447306188,0.0
2019,9,19,5,2019-09-19,21,0,101,0,26,0,148,0,1175,605,6,2,27,171,9,4,0,1,51,71,5,86,3,0,5,4,17,7,24,11,57.3,45.7,1025.5,10.0,11.4,15.9,22.0,64.0,50.0,0.02,,0,34.5467795781893,0.0
2019,9,20,6,2019-09-20,29,0,135,0,30,0,194,0,1355,688,3,2,32,183,19,12,1,0,44,87,4,97,7,2,14,7,17,8,27,10,58.8,50.6,1022.2,10.0,6.6,12.0,,69.1,45.0,0.0,,0,34.3030094205704,0.0
2019,9,21,7,2019-09-21,27,1,134,0,26,1,187,2,1115,577,5,1,21,158,14,19,2,0,40,52,1,79,3,0,11,10,13,11,29,13,67.0,59.2,1021.2,9.9,6.5,11.1,,75.9,60.1,0.0,,0,36.905482447083116,0.0
2019,9,22,1,2019-09-22,14,0,171,1,22,1,207,2,1014,515,3,1,25,152,9,14,1,0,32,51,3,68,4,0,6,5,18,11,18,6,64.6,62.1,1021.0,6.4,6.5,11.1,,78.1,57.0,0.0,,1,36.8685536063381,0.0
2019,9,23,2,2019-09-23,11,0,144,0,27,0,182,0,1234,639,6,3,32,196,4,6,3,1,44,58,6,94,2,0,10,8,15,9,31,17,68.5,65.6,1013.3,8.1,12.0,15.9,19.0,73.0,57.0,0.0,,0,36.222408230793093,0.0
2019,9,24,3,2019-09-24,29,0,141,0,37,1,207,1,1211,628,5,1,24,193,11,7,3,2,46,60,6,101,4,0,14,9,16,9,22,9,68.6,64.4,1006.9,7.8,11.1,17.1,26.0,73.0,64.9,0.92,,0,36.703373002555693,0.0
2019,9,25,4,2019-09-25,29,0,120,1,32,0,181,1,1172,604,2,0,25,163,10,4,2,0,50,75,7,94,4,0,8,10,15,6,28,14,63.8,54.6,1009.9,10.0,9.7,13.0,17.1,73.0,59.0,0.0,,0,36.046886093532954,0.0
2019,9,26,5,2019-09-26,16,0,128,0,41,0,185,0,1242,645,2,0,33,188,13,7,8,2,46,69,4,97,6,1,6,3,8,5,34,12,64.7,61.4,1010.9,9.9,8.0,13.0,,72.0,57.0,0.0,,0,34.566574810240574,0.0
2019,9,27,6,2019-09-27,23,1,158,0,41,0,222,1,1371,703,5,0,25,205,11,11,0,3,44,76,6,96,3,1,16,14,17,17,27,19,63.5,56.6,1017.6,8.8,7.7,15.9,21.0,72.0,55.0,0.27,,0,34.41308760876862,0.0
2019,9,28,7,2019-09-28,16,0,132,0,25,0,173,0,1037,532,2,0,29,145,11,18,0,1,33,57,2,63,2,1,9,7,8,7,19,11,63.8,59.3,1020.9,10.0,8.2,12.0,,70.0,54.0,0.0,,0,37.0754884501226,0.0
2019,9,29,1,2019-09-29,7,0,123,1,23,0,153,1,966,488,5,0,26,128,10,17,0,1,36,60,0,51,1,1,9,8,11,4,26,9,66.9,62.0,1021.4,8.7,11.4,20.0,26.0,72.0,55.0,0.0,,0,37.899314557613167,0.0
2019,9,30,2,2019-09-30,15,0,75,0,23,0,113,0,842,435,2,0,27,137,6,5,0,0,35,42,2,55,3,0,6,12,8,4,20,4,56.3,48.8,1026.3,10.0,7.8,13.0,,72.0,48.0,0.0,,0,39.999141761013036,0.0
2019,10,1,3,2019-10-01,27,0,93,0,27,1,147,1,873,454,2,0,26,128,9,2,1,0,24,43,3,67,8,0,10,10,7,6,20,8,59.4,53.9,1020.6,10.0,8.4,14.0,,66.9,48.0,0.0,,0,39.269115453410279,0.0
2019,10,2,4,2019-10-02,15,0,142,0,23,0,180,0,1354,688,1,1,34,202,8,8,5,1,62,75,9,76,5,0,14,7,15,11,27,10,67.6,64.0,1009.7,8.9,13.4,17.1,25.1,78.1,53.1,0.0,,0,37.72487285793256,0.0
2019,10,3,5,2019-10-03,17,0,129,0,44,3,190,3,1325,690,2,0,28,176,18,5,23,1,60,75,5,94,4,0,14,10,22,12,22,9,55.3,47.3,1019.7,10.0,12.5,18.1,24.1,61.0,53.1,0.09,,0,31.227254409378762,0.0
2019,10,4,6,2019-10-04,20,0,139,2,43,0,202,2,1368,708,2,0,37,179,12,13,8,0,58,78,7,83,4,1,6,15,20,13,27,14,57.4,51.3,1015.5,9.4,14.6,25.1,35.0,63.0,52.0,0.08,,0,34.89308141578563,0.0
2019,10,5,7,2019-10-05,15,1,123,0,20,0,158,1,1072,557,2,1,38,147,14,16,2,2,29,66,2,62,7,0,14,10,16,10,24,9,51.9,37.9,1027.7,10.0,12.2,22.9,32.1,63.0,42.1,0.04,,0,37.708293972595776,0.0
2019,10,6,1,2019-10-06,17,0,103,0,14,0,134,0,840,435,1,1,20,132,6,13,5,1,30,50,2,44,4,0,8,7,9,7,15,8,52.0,46.1,1029.5,10.0,7.2,15.9,,64.9,37.0,0.0,,0,39.10576064148681,0.0
2019,10,7,2,2019-10-07,17,0,125,0,15,0,157,0,1121,575,3,0,32,171,11,7,2,0,54,52,6,74,4,0,17,9,12,10,29,10,66.9,61.7,1023.9,10.0,12.9,15.9,,71.1,64.9,0.0,,0,37.600384742698544,0.0
2019,10,8,3,2019-10-08,15,0,135,1,22,0,172,1,1023,523,4,0,23,150,9,6,6,0,36,46,5,73,3,2,11,11,16,3,29,9,61.3,58.0,1022.2,9.3,12.1,18.1,22.9,73.0,57.9,0.18,,0,37.511631533933695,0.0
2019,10,9,4,2019-10-09,21,0,83,0,20,0,124,0,729,383,1,1,18,111,4,7,7,0,29,29,4,52,2,0,9,7,3,6,12,6,56.9,53.6,1022.1,7.8,19.5,26.0,39.0,66.9,55.0,0.17,,0,34.374575439655821,0.0
2019,10,10,5,2019-10-10,9,0,126,0,31,0,166,0,1193,615,3,0,23,187,14,9,1,0,38,72,4,77,5,0,11,8,14,6,22,5,54.5,51.8,1018.5,4.9,28.8,34.0,47.0,57.0,53.6,0.72,,0,36.112249626307921,0.0
2019,10,11,6,2019-10-11,16,0,136,0,32,0,184,0,1186,606,4,1,34,169,10,5,2,1,43,66,5,91,1,0,12,6,18,11,31,7,55.5,53.4,1015.1,3.6,26.1,33.0,41.0,57.2,53.6,2.71,,0,35.0061203591871,0.0
2019,10,12,7,2019-10-12,14,1,118,0,26,1,158,2,969,502,0,1,31,155,9,12,2,0,31,55,5,47,6,0,7,4,15,8,18,4,56.2,54.1,1011.6,6.7,19.9,28.0,36.9,61.0,55.0,0.12,,0,38.028942875550307,0.0
2019,10,13,1,2019-10-13,12,1,101,0,17,0,130,1,866,441,0,0,22,106,19,9,0,0,28,48,2,41,3,0,8,8,2,12,18,5,57.6,53.3,1016.5,9.6,6.0,13.0,,64.9,50.0,0.02,,0,39.40825879836671,0.0
