year,month,day,day_of_week,date,total_cyclist_injured,total_cyclist_killed,collisions_w_cyclists_inj_kill,total_motorist_injured,total_motorist_killed,collisions_w_motorists_inj_kill,total_pedestrians_injured,total_pedestrians_killed,collisions_w_pedestrians_inj_kill,total_persons_injured,total_persons_killed,collisions_w_persons_inj_kill,collisions_w_fatalities,total_vehicles_involved,total_collisions,aggressive_driving_road_rage,animals_action,backing_unsafely,driver_inattention_distraction,driver_inexperience,driver_unwell_medical,environmental_defect_failure,failure_to_keep_right,failure_to_yield_right_of_way,following_too_closely,oversized_vehicle,passing_or_lane_usage_improper,pedestrian_bicyclist_other_pedestrian_error_confusion,physical_disability,reaction_to_uninvolved_vehicle,traffic_control_disregarded,turning_improperly,unsafe_speed,vehicle_failure,visual_distraction_obstruction,temp_c,slp_c,visib_c,wdsp_c,prcp_c,fog_c,avg_speed_all
2019,5,3,6,2019-05-03,12,0,12,141,0,91,37,1,36,190,1,138,1,1254,651,4,0,29,176,7,16,4,0,66,72,6,93,0,1,8,10,19,7,34,9,47.3,1022.8,7.8,9.2,0.0,1,33.234834362139921
2019,5,4,7,2019-05-04,14,0,14,118,1,82,28,0,25,160,1,120,1,1065,553,2,0,19,145,8,18,4,1,44,56,4,87,2,0,8,14,12,12,19,7,51.3,1012.8,4.3,6.4,0.08,1,35.758159207818927
2019,5,5,1,2019-05-05,15,0,15,137,0,83,30,0,29,182,0,126,0,1010,529,1,0,21,155,8,20,16,0,36,55,4,54,3,0,9,13,12,13,26,7,46.9,1011.4,6.8,9.6,0.08,1,34.830034979423871
2019,5,6,2,2019-05-06,12,0,12,143,0,91,35,0,35,190,0,137,0,1206,630,3,0,35,197,6,11,1,0,51,78,3,81,4,0,13,7,14,5,29,7,48.1,1012.7,7.9,18.5,1.04,0,34.296468705639434
2019,5,7,3,2019-05-07,22,0,22,142,0,89,22,0,22,186,0,132,0,1270,647,2,0,26,169,8,11,6,0,46,77,7,72,4,0,23,22,16,9,27,8,48.3,1021.2,10.0,7.8,0.25,0,33.791240523954414
2019,5,8,4,2019-05-08,16,0,16,148,1,106,23,1,24,187,2,145,2,1269,649,4,2,28,174,15,4,1,1,57,67,4,84,3,0,15,18,17,13,23,8,53.0,1022.2,10.0,9.2,0.01,0,34.112640689300413
2019,5,9,5,2019-05-09,16,0,16,125,0,79,21,0,21,162,0,115,0,1146,593,2,1,38,172,12,6,1,0,35,60,4,98,6,0,11,9,14,10,13,3,47.7,1027.4,10.0,7.6,0.0,0,33.53441206941207
2019,5,10,6,2019-05-10,9,0,9,186,0,109,30,1,30,225,1,147,1,1303,660,5,0,39,172,10,17,6,0,48,79,8,89,6,0,14,8,20,5,29,8,48.4,1023.6,9.4,13.8,0.0,0,33.829187249967738
2019,5,11,7,2019-05-11,15,1,16,148,0,97,37,1,38,200,2,149,2,1221,637,3,2,35,171,16,16,5,0,57,58,1,59,6,0,11,17,15,12,24,17,56.8,1014.3,7.0,10.0,0.01,0,34.483309591642922
2019,5,12,1,2019-05-12,5,1,6,141,0,86,21,0,20,167,1,112,1,1157,589,5,1,21,173,11,11,24,0,50,57,3,60,4,0,8,18,13,14,23,7,45.7,1016.3,7.6,8.6,0.09,0,34.912450102880655
2019,5,13,2,2019-05-13,4,0,4,120,0,84,31,0,31,155,0,119,0,1173,613,5,0,27,161,7,6,17,0,58,65,7,83,4,0,9,5,15,9,23,10,46.1,1012.1,9.7,14.7,0.68,0,32.892292033040235
2019,5,14,3,2019-05-14,13,0,13,118,0,80,30,0,29,161,0,122,0,1196,621,2,0,37,192,6,11,5,1,46,41,4,87,6,0,7,9,16,8,29,11,44.9,1007.4,7.0,15.0,0.38,0,32.985602791196996
2019,5,15,4,2019-05-15,16,1,17,124,0,87,32,0,31,172,1,134,1,1325,691,4,0,41,205,10,7,7,1,51,85,6,92,5,0,10,11,16,11,19,14,48.5,1008.7,9.7,10.8,0.01,0,33.300004609053495
2019,5,16,5,2019-05-16,10,0,10,153,0,99,25,0,24,188,0,133,0,1253,642,4,0,32,201,16,2,4,2,44,64,7,75,3,0,14,9,13,12,32,10,53.3,1010.2,10.0,8.2,0.0,0,28.553383838383837
2019,5,17,6,2019-05-17,18,0,18,156,0,114,22,1,22,196,1,154,1,1424,726,5,1,26,207,11,16,5,0,57,87,6,95,8,0,7,10,16,6,32,9,52.3,1010.8,8.4,8.4,0.0,0,27.834814233841684
2019,5,18,7,2019-05-18,26,0,26,153,0,100,29,1,30,208,1,155,1,1285,649,6,1,27,183,14,16,8,0,52,60,2,82,8,0,8,17,15,13,32,10,56.7,1011.9,8.9,9.2,0.08,0,32.706045524691362
2019,5,19,1,2019-05-19,24,0,24,94,0,65,19,0,18,137,0,107,0,1055,547,5,0,24,129,10,25,5,1,32,51,1,68,5,0,9,17,12,7,20,7,52.0,1020.1,10.0,9.7,0.0,0,34.445738805007096
2019,5,20,2,2019-05-20,21,0,21,132,0,91,29,0,29,182,0,140,0,1322,689,3,1,33,176,11,11,1,0,40,79,6,97,8,0,10,14,14,16,29,13,57.2,1012.4,4.9,11.3,0.0,1,33.060516957439141
2019,5,21,3,2019-05-21,28,0,28,157,1,96,45,1,45,230,2,168,2,1452,745,2,1,32,228,17,4,3,0,49,76,6,119,7,0,17,9,17,9,30,8,58.9,1008.1,7.8,13.5,0.11,1,32.295892982501755
2019,5,22,4,2019-05-22,18,0,18,141,0,94,33,0,32,192,0,144,0,1331,693,5,0,33,198,16,8,3,0,44,70,9,88,5,0,15,12,18,13,32,17,56.7,1019.2,10.0,12.8,0.0,0,32.341612261249388
2019,5,23,5,2019-05-23,12,0,12,134,0,87,24,0,24,170,0,123,0,1401,722,4,0,45,206,7,1,13,1,51,73,8,98,3,0,17,15,20,8,26,10,52.5,1022.9,10.0,10.5,0.0,0,30.924877303872098
2019,5,24,6,2019-05-24,19,0,19,163,1,110,35,0,34,217,1,162,1,1403,728,6,0,34,206,10,10,1,0,67,76,6,91,7,0,13,14,15,14,22,14,59.3,1007.9,8.3,18.7,0.01,1,32.184221425624095
2019,5,25,7,2019-05-25,15,0,15,144,0,88,15,1,16,174,1,118,1,1023,520,4,0,34,132,13,20,5,0,29,49,2,70,2,1,4,8,18,10,23,7,56.9,1020.9,10.0,9.7,0.0,0,37.273171976171973
2019,5,26,1,2019-05-26,15,0,14,171,1,104,20,0,20,206,1,137,1,996,510,0,2,20,159,9,16,6,2,33,63,2,48,1,0,10,11,10,14,19,6,57.6,1014.5,8.9,12.1,0.07,0,37.150847826086959
2019,5,27,2,2019-05-27,15,0,15,156,1,98,18,0,18,189,1,129,1,879,442,1,2,23,116,9,20,4,0,33,48,0,52,4,0,7,9,5,12,30,3,62.1,1010.3,10.0,11.4,0.0,0,38.464211368878033
2019,5,28,3,2019-05-28,11,0,11,129,1,92,27,0,26,167,1,129,1,1252,654,7,0,28,191,13,8,4,0,54,59,6,84,4,0,9,10,12,4,30,10,51.6,1013.9,8.1,8.8,0.0,1,34.520760288065844
2019,5,29,4,2019-05-29,13,0,13,112,0,69,32,1,31,157,1,113,1,1170,601,3,0,25,170,12,3,5,0,54,58,3,74,1,0,13,6,13,4,25,11,54.6,1007.6,8.1,13.2,0.45,0,33.852046296296294
2019,5,30,5,2019-05-30,14,0,14,156,1,97,35,0,34,205,1,145,1,1222,625,7,1,29,173,8,8,7,0,41,74,6,84,7,0,9,14,14,12,28,6,51.3,1009.2,8.5,6.4,0.42,1,31.865212326830648
2019,5,31,6,2019-05-31,26,0,26,156,0,104,43,0,38,225,0,166,0,1486,765,2,0,44,228,15,4,7,2,56,83,7,91,6,0,3,14,20,10,31,8,58.2,1006.5,4.7,8.4,0.48,1,31.929307007355789
2019,6,1,7,2019-06-01,11,0,11,174,0,107,15,0,15,200,0,132,0,1115,557,7,1,27,161,9,12,2,2,30,72,1,63,2,0,6,13,17,12,29,3,55.3,1010.9,6.2,6.0,0.15,1,36.5347675548852
2019,6,2,1,2019-06-02,21,0,21,151,1,89,18,0,18,190,1,126,1,1026,515,0,1,19,157,9,10,3,1,39,57,1,59,3,0,10,6,11,12,19,13,56.9,1008.0,5.1,6.9,0.0,1,36.389670995671
2019,6,3,2,2019-06-03,24,0,24,160,0,106,12,0,12,196,0,142,0,1290,659,4,0,34,184,12,2,6,3,52,76,8,97,5,0,15,8,17,3,32,13,60.4,1009.4,9.1,11.0,0.0,0,34.447518518518521
2019,6,4,3,2019-06-04,24,0,23,129,0,89,31,0,29,184,0,140,0,1181,615,4,1,30,176,15,7,2,1,57,56,6,81,6,0,11,5,14,4,32,15,58.5,1016.7,10.0,12.6,0.0,0,34.858095767195771
2019,6,5,4,2019-06-05,16,0,16,137,0,95,30,0,29,183,0,139,0,1281,655,1,1,23,206,12,9,1,1,38,63,7,77,6,1,12,15,20,6,30,11,59.8,1014.3,9.6,12.3,0.0,0,33.741563320125557
2019,6,6,5,2019-06-06,19,0,18,144,1,103,20,0,19,183,1,140,1,1469,744,0,0,33,211,15,9,8,0,46,77,10,110,4,0,16,9,24,15,18,17,62.0,1007.5,5.2,12.5,0.61,1,32.271525812520942
2019,6,7,6,2019-06-07,23,0,23,160,0,89,23,0,21,206,0,132,0,1447,734,4,0,32,190,14,7,1,1,65,78,10,103,5,1,16,16,18,12,31,10,59.8,1012.6,9.8,4.8,0.22,0,32.213654835390948
2019,6,8,7,2019-06-08,26,0,25,132,3,91,26,0,26,184,3,141,2,1119,580,2,1,33,144,8,16,4,0,45,58,4,60,7,0,8,12,10,15,33,9,60.6,1019.3,9.8,9.1,0.0,0,34.826548252181546
2019,6,9,1,2019-06-09,21,1,22,154,0,93,19,1,20,194,2,134,2,1030,526,2,1,27,159,9,15,2,1,36,50,1,45,2,0,12,15,16,15,28,7,57.7,1026.7,10.0,5.3,0.0,0,37.561984310699586
2019,6,10,2,2019-06-10,6,0,6,143,1,83,25,0,23,174,1,112,1,1182,613,3,0,25,169,10,12,16,0,49,66,7,82,1,1,16,11,12,7,27,6,59.4,1022.9,10.0,10.5,0.0,0,34.061497233569469
2019,6,11,3,2019-06-11,16,0,16,158,0,101,40,0,37,214,0,153,0,1329,682,2,0,36,205,3,5,8,0,55,82,5,83,3,0,9,13,17,5,24,6,63.7,1012.2,5.4,11.2,0.34,1,31.93620182501342
2019,6,12,4,2019-06-12,25,0,25,150,0,101,39,0,37,214,0,160,0,1325,686,6,1,40,161,10,7,1,1,59,82,11,96,8,0,9,10,15,12,27,9,62.9,1019.8,10.0,8.2,0.57,0,32.50754437478507
2019,6,13,5,2019-06-13,13,0,13,133,0,94,20,0,19,166,0,124,0,1236,634,2,1,20,193,5,9,11,0,46,69,5,85,3,0,6,10,18,9,24,7,56.7,1019.4,6.2,12.4,0.02,1,33.275830050212434
2019,6,14,6,2019-06-14,15,0,15,148,0,111,32,0,29,195,0,153,0,1439,749,3,1,44,210,14,11,6,1,44,69,4,111,8,0,15,7,18,9,27,13,61.7,1011.3,8.2,13.0,0.87,1,31.926474472288657
2019,6,15,7,2019-06-15,17,0,16,154,0,99,13,0,13,184,0,127,0,1199,620,8,0,27,158,16,16,3,0,35,67,6,69,7,1,4,18,18,12,43,8,62.7,1018.0,10.0,11.3,0.0,0,33.847284135709927
2019,6,16,1,2019-06-16,18,0,17,153,0,90,16,1,15,187,1,122,1,986,509,1,0,21,148,18,20,5,3,35,51,1,50,6,1,6,14,7,18,30,4,62.8,1014.2,9.3,13.2,0.0,0,33.345881747741373
2019,6,17,2,2019-06-17,15,0,15,105,0,71,15,0,14,135,0,99,0,1062,552,2,0,42,144,15,0,2,0,36,55,6,73,4,0,8,7,11,12,36,4,66.0,1014.3,8.1,6.3,0.0,1,33.81223603355874
2019,6,18,3,2019-06-18,11,0,11,167,0,119,33,1,33,211,1,163,1,1404,721,4,0,40,197,7,9,15,0,52,91,4,74,4,0,19,9,21,13,24,8,60.4,1015.1,5.7,5.2,0.02,1,31.280425885697429
2019,6,19,4,2019-06-19,10,0,10,116,0,79,23,0,22,149,0,109,0,1135,591,1,0,31,180,11,5,7,0,50,56,9,76,4,0,6,9,13,13,18,9,62.3,1011.6,6.7,6.8,0.32,1,32.954978439928738
2019,6,20,5,2019-06-20,12,0,12,151,0,95,32,1,31,195,1,138,1,1370,697,6,0,21,193,16,12,6,0,47,79,8,89,5,0,10,12,16,13,27,5,61.0,1003.1,3.0,8.1,0.12,1,31.320087255079123
2019,6,21,6,2019-06-21,16,0,16,201,0,126,39,0,33,256,0,174,0,1516,771,2,2,37,213,15,9,8,0,63,104,8,85,4,0,13,17,12,7,29,13,63.2,997.5,3.8,10.0,0.01,1,30.153250194250194
2019,6,22,7,2019-06-22,19,0,19,168,0,114,26,1,27,213,1,159,1,1239,635,4,0,31,189,14,19,4,3,47,64,4,77,7,1,10,15,11,12,21,11,64.7,1006.7,9.7,8.4,0.68,0,34.223975823045265
2019,6,23,1,2019-06-23,10,0,10,183,2,109,22,0,21,215,2,138,1,1122,559,6,1,18,160,12,20,2,0,33,67,0,50,3,1,15,9,16,13,21,9,65.7,1011.3,10.0,11.4,0.29,0,35.394323693556572
2019,6,24,2,2019-06-24,17,1,18,159,1,122,19,0,19,195,2,159,2,1426,731,1,3,41,203,13,14,4,0,75,80,6,90,7,0,9,9,11,9,32,13,68.5,1010.0,10.0,9.0,0.0,0,32.879382565492321
2019,6,25,3,2019-06-25,17,0,17,161,0,104,27,0,26,205,0,145,0,1306,662,4,2,43,164,7,8,4,0,51,75,4,81,4,0,19,18,18,10,40,6,61.5,1013.4,6.0,8.5,0.0,1,33.9170416990417
2019,6,26,4,2019-06-26,30,0,30,170,0,108,35,0,30,235,0,168,0,1564,803,4,0,35,221,13,5,5,0,57,106,10,101,9,0,15,19,19,6,38,7,67.3,1014.7,8.1,7.9,0.6,0,31.546788986354777
2019,6,27,5,2019-06-27,24,1,25,161,1,105,20,3,22,205,5,150,5,1454,734,3,0,42,205,17,16,5,0,56,73,3,92,3,0,12,20,17,14,29,12,61.4,1019.2,5.6,4.2,0.13,1,29.959069900886803
2019,6,28,6,2019-06-28,21,0,21,184,0,126,30,0,30,235,0,176,0,1487,753,7,2,38,203,10,8,3,3,45,81,7,99,5,0,11,12,14,15,31,20,66.8,1020.2,6.3,4.4,0.0,1,31.579992759676969
2019,6,29,7,2019-06-29,24,0,24,188,1,114,28,1,28,240,2,165,2,1288,660,3,0,39,198,14,15,2,1,47,60,0,70,6,0,10,19,9,20,23,11,65.8,1017.4,7.9,7.6,0.0,1,34.822466715081092
2019,6,30,1,2019-06-30,20,0,18,141,0,90,21,0,21,182,0,128,0,1117,569,3,0,24,155,8,14,2,3,29,58,2,65,9,0,7,15,16,10,28,10,69.3,1006.0,8.3,9.4,0.0,0,34.445874485596711
2019,7,1,2,2019-07-01,26,1,27,180,0,113,24,0,21,230,1,160,1,1368,693,1,0,38,215,14,11,3,1,37,79,6,97,8,1,13,15,17,4,26,13,66.9,1010.0,10.0,10.4,0.21,0,34.331077030776015
2019,7,2,3,2019-07-02,23,0,22,132,1,97,29,0,28,184,1,147,1,1120,591,4,0,38,167,11,14,2,1,42,46,2,72,4,0,6,14,15,4,24,14,67.9,1009.0,10.0,9.1,0.0,0,34.34533187818861
2019,7,3,4,2019-07-03,20,0,19,136,0,93,22,0,22,178,0,133,0,1283,654,5,1,32,188,15,8,3,1,50,61,6,75,5,0,14,11,9,11,36,9,70.2,1009.9,9.2,5.0,0.0,0,33.373350327549815
2019,7,4,5,2019-07-04,17,0,17,118,1,70,19,0,19,154,1,106,1,768,394,1,1,13,111,5,10,2,1,26,37,2,37,3,0,4,13,9,12,16,5,66.6,1017.9,6.3,3.7,0.0,1,40.034156149180539
2019,7,5,6,2019-07-05,17,0,17,138,1,90,24,0,24,179,1,129,1,1040,542,0,1,30,174,8,12,4,1,37,36,4,59,3,0,14,6,14,11,24,2,66.1,1021.4,4.7,3.9,0.0,1,38.088449090205188
2019,7,6,7,2019-07-06,13,0,13,153,0,91,16,0,15,182,0,119,0,929,471,4,2,24,129,6,23,5,1,27,49,2,42,5,0,6,13,11,12,19,5,68.9,1013.9,1.5,7.5,0.0,1,38.73811856995885
2019,7,7,1,2019-07-07,14,0,14,127,0,77,14,1,15,155,1,103,1,858,441,4,1,29,132,7,13,2,1,25,41,2,46,1,0,10,12,10,4,17,5,69.0,1012.1,7.1,11.2,0.01,1,37.433072788065843
2019,7,8,2,2019-07-08,13,0,13,152,1,98,19,1,20,184,2,131,2,1172,592,2,1,41,157,12,7,6,1,32,70,3,71,2,0,7,5,21,11,30,5,64.9,1014.7,10.0,4.2,0.0,0,33.808079254079253
2019,7,9,3,2019-07-09,21,0,20,123,0,89,28,0,26,172,0,135,0,1267,661,2,0,37,175,9,8,1,1,44,79,6,100,2,1,14,8,16,11,16,7,69.0,1015.8,9.7,6.5,0.0,0,33.397035686578747
2019,7,10,4,2019-07-10,21,0,21,123,0,84,31,0,26,175,0,131,0,1064,553,3,1,34,116,8,11,0,0,43,63,4,78,2,0,5,8,14,5,31,9,71.5,1016.8,7.3,6.4,0.0,1,32.659624485596709
2019,7,11,5,2019-07-11,26,0,25,127,0,88,25,0,20,178,0,132,0,1268,658,4,2,26,197,10,7,8,2,52,61,8,74,6,0,18,9,19,12,26,8,66.8,1015.9,2.2,5.8,0.0,1,30.174612818125386
2019,7,12,6,2019-07-12,29,0,28,169,0,110,39,0,37,237,0,173,0,1444,747,3,1,36,196,21,15,0,2,53,100,10,92,7,0,13,11,13,11,35,11,70.8,1008.1,7.9,10.9,0.18,0,32.374587430241831
2019,7,13,7,2019-07-13,20,0,20,126,0,80,21,0,20,167,0,120,0,1097,558,1,0,23,172,14,20,1,0,50,53,3,63,4,0,11,14,7,9,27,9,71.9,1010.7,8.1,7.5,0.28,1,32.548924408288059
2019,7,14,1,2019-07-14,18,0,18,190,0,118,19,1,19,227,1,154,1,985,496,1,2,18,149,12,22,0,2,35,46,0,56,3,1,13,11,11,11,18,6,71.8,1011.9,7.9,9.6,0.0,1,34.348536008230454
2019,7,15,2,2019-07-15,21,0,20,150,0,105,30,0,29,201,0,153,0,1236,637,0,1,35,191,11,10,1,0,40,81,4,69,5,0,11,14,10,11,32,4,73.1,1015.0,10.0,9.1,0.0,0,33.460459938326451
2019,7,16,3,2019-07-16,21,0,21,139,1,92,29,0,22,189,1,135,1,1282,658,5,0,44,179,7,9,1,0,47,79,2,91,4,0,6,13,19,10,28,8,70.3,1017.6,8.7,5.3,0.0,1,34.130102933333333
2019,7,17,4,2019-07-17,12,0,12,150,0,100,21,0,21,183,0,133,0,1234,630,1,0,24,188,15,7,12,0,47,61,2,99,5,0,15,10,15,4,24,11,70.9,1015.0,5.7,9.3,0.0,1,32.74904521187424
2019,7,18,5,2019-07-18,13,0,13,120,0,83,27,0,27,160,0,123,0,1199,620,5,0,39,179,5,6,4,0,55,51,4,74,4,0,9,12,20,7,32,10,71.4,1013.2,2.0,4.9,0.0,1,32.803361564361566
2019,7,19,6,2019-07-19,16,0,16,125,0,101,20,1,20,161,1,137,1,1307,666,1,0,42,207,8,12,0,0,49,55,7,101,4,1,12,8,21,10,28,7,69.2,1011.4,4.7,8.1,,1,32.933907590079066
2019,7,20,7,2019-07-20,15,0,15,160,0,101,18,0,17,193,0,131,0,1169,586,3,1,41,155,19,18,1,2,34,60,2,69,2,0,16,7,14,16,30,9,76.2,1009.2,6.1,9.1,0.0,1,36.020404482027388
2019,7,21,1,2019-07-21,21,0,21,131,0,86,15,0,14,167,0,120,0,926,477,1,0,23,131,11,14,3,2,38,50,0,45,2,0,3,8,12,8,22,9,76.7,1007.5,6.7,10.7,0.0,0,36.983597726391942
2019,7,22,2,2019-07-22,14,0,14,115,0,79,25,0,25,154,0,116,0,1228,641,2,1,37,200,10,7,8,1,34,62,3,92,5,1,5,11,13,7,26,10,76.5,1009.8,9.5,7.0,0.0,0,33.500879855465222
2019,7,23,3,2019-07-23,14,2,16,115,0,76,11,0,11,140,2,103,2,1072,553,2,1,35,146,11,5,15,1,36,48,9,55,5,1,7,12,16,6,23,7,70.4,1008.4,7.8,10.6,0.0,1,33.992403624595468
2019,7,24,4,2019-07-24,27,0,27,121,0,93,28,0,26,176,0,146,0,1218,626,6,1,26,172,14,9,6,2,34,69,4,78,8,0,6,6,19,16,33,9,66.1,1012.9,9.9,9.1,0.0,0,32.812113954983921
2019,7,25,5,2019-07-25,25,0,23,134,0,90,22,1,23,181,1,136,1,1149,605,2,2,33,181,4,12,5,0,42,64,1,69,3,1,6,8,19,8,26,9,69.5,1017.7,10.0,5.8,0.0,0,31.217708624708624
2019,7,26,6,2019-07-26,25,0,25,168,0,101,23,0,22,216,0,148,0,1282,650,2,0,26,199,7,14,2,1,56,61,10,83,7,0,10,14,17,9,26,12,67.1,1024.0,9.4,3.4,0.0,1,29.846767540677792
2019,7,27,7,2019-07-27,21,0,20,135,0,86,17,0,17,173,0,122,0,1200,602,2,0,38,175,12,15,3,0,37,60,2,62,5,0,14,12,15,9,30,6,67.1,1025.2,10.0,4.9,0.0,0,31.603794028761985
2019,7,28,1,2019-07-28,20,0,20,179,0,101,12,1,12,211,1,132,1,1026,527,5,0,26,141,9,11,4,1,29,50,2,61,2,0,7,19,10,8,29,5,66.9,1020.3,9.6,7.3,0.0,0,33.046812750032259
2019,7,29,2,2019-07-29,21,1,22,150,1,92,29,0,27,200,2,140,2,1247,649,6,0,36,185,12,6,4,1,40,62,9,72,12,0,8,12,20,5,16,10,72.8,1015.9,8.9,9.3,0.0,0,31.820255611614495
2019,7,30,3,2019-07-30,27,0,27,141,0,102,23,1,23,191,1,150,1,1235,638,4,1,24,201,8,5,2,1,48,46,4,97,4,0,10,9,20,10,26,16,73.0,1016.3,6.6,7.8,0.0,1,31.8652439275422
2019,7,31,4,2019-07-31,20,0,20,111,2,77,27,2,28,158,4,124,4,1156,604,7,2,25,170,14,4,6,1,50,64,4,78,0,0,4,7,24,8,27,12,72.9,1017.2,5.6,7.0,0.0,1,31.106385955853877
2019,8,1,5,2019-08-01,19,0,19,106,0,72,23,0,22,148,0,113,0,1178,617,3,0,31,169,8,6,1,1,38,75,4,88,6,0,10,8,12,8,14,13,74.3,1017.3,5.9,6.0,0.0,1,31.212292792097546
2019,8,2,6,2019-08-02,21,0,21,118,0,89,29,1,28,168,1,136,1,1205,610,5,0,39,172,11,7,1,0,52,55,6,88,7,0,8,10,16,5,29,10,71.6,1019.8,7.4,4.7,0.0,1,30.2744525717843
2019,8,3,7,2019-08-03,20,0,19,157,0,108,25,0,23,202,0,148,0,1107,566,6,0,27,145,12,14,5,0,39,51,2,68,3,1,10,8,15,14,20,10,70.3,1018.0,10.0,6.3,0.0,0,34.159519554519555
2019,8,4,1,2019-08-04,28,0,27,157,1,89,19,0,18,204,1,134,1,992,499,3,0,24,144,9,19,8,0,30,41,1,59,5,0,7,12,9,10,25,4,73.3,1012.6,9.9,7.9,0.0,0,33.85483985121661
2019,8,5,2,2019-08-05,35,0,34,140,0,95,26,2,27,201,2,153,2,1186,616,3,1,24,164,9,8,1,0,52,60,5,75,6,0,6,8,13,9,24,13,70.2,1014.4,9.9,6.9,0.0,0,32.5467873906241
2019,8,6,3,2019-08-06,25,0,25,144,0,91,22,0,22,191,0,138,0,1077,551,3,0,28,173,12,7,1,3,30,47,5,72,6,0,13,8,18,8,27,3,68.9,1013.4,9.8,7.2,0.0,0,32.907280092592593
2019,8,7,4,2019-08-07,15,0,14,116,0,85,23,1,24,154,1,122,1,1177,608,3,1,33,165,8,8,13,0,52,65,4,91,3,0,8,3,14,11,24,9,70.2,1012.0,10.0,7.2,0.0,0,31.529853372434015
2019,8,8,5,2019-08-08,23,0,23,149,0,104,30,1,30,202,1,157,1,1245,646,1,0,29,205,15,9,4,0,50,54,1,71,6,0,14,9,15,10,26,17,73.3,1007.8,9.4,11.5,0.0,0,31.500802561586532
2019,8,9,6,2019-08-09,22,0,21,142,0,95,31,0,31,195,0,146,0,1250,645,4,2,39,171,12,9,4,0,56,71,6,82,3,0,17,9,16,16,22,8,73.7,1006.1,8.9,10.4,0.0,0,30.716225640760911
2019,8,10,7,2019-08-10,24,0,22,153,1,91,33,1,29,210,2,142,2,1127,572,3,2,26,165,11,22,1,1,26,39,2,72,2,0,6,10,11,11,22,8,71.2,1007.8,10.0,10.5,0.0,0,33.593642471042472
2019,8,11,1,2019-08-11,21,1,22,143,3,94,20,1,20,184,5,135,4,941,484,2,1,21,142,15,16,5,0,24,45,1,53,5,0,7,10,7,13,18,5,68.8,1013.3,10.0,9.4,0.0,0,34.743060798805139
2019,8,12,2,2019-08-12,21,0,21,125,0,77,22,0,21,168,0,119,0,1150,586,1,0,45,167,12,7,4,0,51,43,4,75,2,1,9,18,12,14,22,7,71.2,1014.3,10.0,9.3,0.0,0,33.605129637735267
2019,8,13,3,2019-08-13,27,0,27,102,0,68,18,0,18,147,0,112,0,897,469,3,0,26,127,13,9,3,1,35,44,5,62,3,1,9,5,6,10,15,8,71.2,1011.2,7.9,8.4,,0,33.397686626901127
2019,8,14,4,2019-08-14,17,0,17,125,0,84,17,0,17,159,0,117,0,1041,537,2,1,30,150,11,12,11,1,28,49,2,64,3,1,7,7,10,11,24,9,71.1,1009.9,8.6,6.8,,0,32.760765232974911
2019,8,15,5,2019-08-15,29,0,28,124,0,76,20,0,20,173,0,123,0,1081,560,3,1,31,155,10,5,0,0,50,52,4,75,5,0,3,8,11,10,25,7,68.6,1015.3,8.6,8.5,0.0,0,32.686712229210343
2019,8,16,6,2019-08-16,18,0,18,108,0,66,22,0,22,148,0,105,0,1006,523,1,0,29,137,10,5,2,1,33,51,5,73,4,0,6,7,13,9,30,11,66.6,1017.6,7.8,7.0,0.0,1,33.849814400082373
2019,8,17,7,2019-08-17,20,0,20,141,0,78,26,1,25,187,1,121,1,1036,533,4,0,26,143,7,18,2,2,36,49,2,66,7,0,15,10,7,13,26,11,67.5,1017.6,3.8,7.1,0.0,1,34.222514647051234
2019,8,18,1,2019-08-18,16,0,15,160,0,102,19,0,18,195,0,135,0,928,481,3,2,22,119,8,16,7,0,33,52,0,56,4,0,9,14,10,7,32,10,71.2,1016.4,4.2,4.0,0.0,1,34.073667678534676
2019,8,19,2,2019-08-19,8,0,8,146,0,97,19,0,19,173,0,124,0,1082,563,2,1,33,159,10,9,1,2,40,62,4,73,1,0,10,6,19,4,21,11,73.3,1015.6,3.5,6.3,0.0,1,32.996500103295112
2019,8,20,3,2019-08-20,21,0,21,143,0,88,21,0,21,185,0,130,0,1116,574,1,0,28,190,5,9,2,3,22,55,4,82,4,0,11,7,11,11,26,19,75.5,1017.0,10.0,6.8,0.0,0,33.805269501171743
2019,8,21,4,2019-08-21,16,0,16,108,0,82,27,1,25,151,1,123,1,1016,522,0,1,29,141,13,6,8,1,36,51,6,80,7,0,4,6,8,8,23,8,70.6,1016.2,8.1,7.2,,1,34.479116786241548
2019,8,22,5,2019-08-22,15,0,15,126,0,87,31,0,31,172,0,133,0,1110,587,1,1,34,166,11,8,7,0,39,61,3,73,2,2,8,14,15,6,27,6,74.6,1011.5,7.2,8.1,0.0,1,32.888172308960684
2019,8,23,6,2019-08-23,19,0,19,127,0,77,19,0,19,165,0,113,0,1099,569,5,0,23,161,13,7,7,2,26,67,4,86,3,0,14,7,11,6,25,5,72.0,1013.2,9.4,7.2,0.0,0,32.614581723566978
2019,8,24,7,2019-08-24,32,0,29,126,2,80,18,0,18,176,2,127,2,999,514,2,1,20,157,16,12,1,2,35,57,2,60,8,1,11,12,11,11,24,7,68.3,1018.7,10.0,12.3,0.0,0,33.71733147445331
2019,8,25,1,2019-08-25,9,0,9,125,1,71,19,0,19,153,1,98,1,944,482,4,0,23,154,8,8,2,1,22,42,1,53,1,0,7,5,17,8,20,5,65.5,1023.9,10.0,13.6,0.0,0,34.864107368041793
